Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
University Of South Carolina,Ho-J,Koh,813 Assembly St,Columbia,SC,(803) 777-4278,University-College Dept/Facility/Office,University-College Dept/Facility/Office,,$0 ,Columbia,813 Assembly St,33.9911766,-81.0309366
Grand Strand Plastic,Kimberley B,Goh,4610 Oleander Dr # 101,Myrtle Beach,SC,(843) 497-2227,Physicians & Surgeons,Physicians & Surgeons,,"$533,000 ",Myrtle Beach,4610 Oleander Dr,33.7313799783662,-78.86263685438685
88 Oriental Market,Karen,Kong,6795 Saint Andrews Rd,Columbia,SC,(803) 749-1995,Grocers-Retail,Grocers-Retail,,"$421,000 ",Columbia,6795 Saint Andrews Rd,34.0505507,-81.1027688
Little China,Charles,Kwak,6476 Savannah Hwy,Neeses,SC,(803) 247-5588,Restaurants,Restaurants,,"$74,000 ",Orangeburg,6476 Savannah Hwy,33.526433,-81.1210106
Super Young Inc,Kyung,Kwak,2316 Ebenezer Rd,Rock Hill,SC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,2316 Ebenezer Rd,34.950037,-81.041694
Town Fashions,David,Kwak,311 S Mill St,Manning,SC,(803) 435-2548,Women's Apparel-Retail,Women's Apparel-Retail,Beauty Salons-Equipment & Supplies (Whls),"$311,000 ",Sumter,311 S Mill St,33.69058850118022,-80.2121639852379
Canteen Cutler Hammer 3975,Boeing,Koo,2210 Highway 72 W,Greenwood,SC,(864) 942-6284,Restaurants,Restaurants,,"$159,000 ",Greenwood,2210 Highway 72 W,,
Innovative Fibers LLC,Joseph,Ku,185 Littlejohn Rd,Spartanburg,SC,(864) 595-8945,Textile Manufacturers,Textile Manufacturers,Industrial Equipment & Supplies (Whls),"$1,760,000 ",Spartanburg,185 Littlejohn Rd,,
"KWON, Hyejin MD",Hyejin,Kwon,169 Ashley Ave,Charleston,SC,(843) 792-3072,Physicians & Surgeons,Physicians & Surgeons,,"$422,000 ",Charleston,169 Ashley Ave,32.782956907899965,-79.94539804531368
"KWON, Matthew Y MD",Matthew Y,Kwon,316 Calhoun St,Charleston,SC,(843) 724-2010,Physicians & Surgeons,Physicians & Surgeons,,"$141,000 ",Charleston,316 Calhoun St,32.78266495,-79.94908809987882
"KWON, Susan Dmd",Susan,Kwon,1 Pinckney Blvd,Beaufort,SC,(803) 240-6109,Dentists,Dentists,,"$1,503,000 ",Hilton Hd Is,1 Pinckney Blvd,,
Mcleod Cardiothoracic Surgcl,Samantha E,Kwon,101 S Ravenel St # 270,Florence,SC,(843) 777-7020,Physicians & Surgeons,Physicians & Surgeons,,"$524,000 ",Florence,101 S Ravenel St,34.197183,-79.761074
Palmetto Moon,Joanna,Kwon,700 Haywood Rd,Greenville,SC,(864) 288-2262,Retail Shops,Retail Shops,T-Shirts-Retail,"$9,636,000 ",Greenville,700 Haywood Rd,34.849582549999994,-82.33315889539456
Palmetto Wholesale Cars,Myoung,Kwon,3507 S Okatie Hwy # A,Hardeeville,SC,(843) 784-7884,Automobile/Trucks Dealers-Used,Automobile/Trucks Dealers-Used,,"$1,905,000 ",Hilton Hd Is,3507 S Okatie Hwy,,
Pwi Partners Of Taylors SC,Dae,Kwon,3245 Wade Hampton Blvd # F,Taylors,SC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Greenville,3245 Wade Hampton Blvd,34.9278296,-82.2992197
245 Dry Cleaners,Jun,Kim,9139 Two Notch Rd,Columbia,SC,(803) 699-4648,Cleaners,Cleaners,,"$288,000 ",Columbia,9139 Two Notch Rd,34.0393736,-81.0006244
A O Hardee & Son Inc,Lewis,Kim,4206 Sea Mountain Hwy,Little River,SC,(843) 249-1264,General Contractors,General Contractors,Grading Contractors,"$53,911,000 ",Myrtle Beach,4206 Sea Mountain Hwy,33.8625498,-78.665077
Beauty For Me,Jeannie,Kim,5101 Ashley Phos Rd # 106,North Charleston,SC,(843) 552-6602,Beauty Salons,Beauty Salons,Cosmetics & Perfumes-Retail,"$105,000 ",Charleston,5101 Ashley Phos Rd,,
Beauty Mart,Shang,Kim,169 John B White Sr Blvd,Spartanburg,SC,(864) 345-2141,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons,"$510,000 ",Spartanburg,169 John B White Sr Blvd,34.9442228,-81.9418905
Beauty Mart,Iris,Kim,408 N Duncan Byp # A,Union,SC,(864) 429-8446,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$273,000 ",Union,408 N Duncan Byp,34.7199528,-81.6383633
Beauty Stop,Gwi,Kim,109 Shakespeare Ln,Columbia,SC,(803) 497-3499,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),,"$2,155,000 ",Columbia,109 Shakespeare Ln,,
Beauty Stop,Gwi,Kim,2371 Augusta Rd,West Columbia,SC,(803) 936-9444,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$638,000 ",Columbia,2371 Augusta Rd,33.9833367,-81.0969226
Beauty Stop 2,Gwi,Kim,1180 Dutch Fork Rd,Irmo,SC,(803) 732-3982,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$3,592,000 ",Columbia,1180 Dutch Fork Rd,34.127358,-81.220387
Beauty Stop Two LLC,Gwi Y,Kim,516 Aiken Hunt Cir,Columbia,SC,(803) 497-3499,Beauty Salons,Beauty Salons,,"$106,000 ",Columbia,516 Aiken Hunt Cir,,
Block Advisors,Seung Taek,Kim,2000 Rittenbrg Blvd # 136,Charleston,SC,(843) 556-1831,Tax Return Preparation & Filing,Tax Return Preparation & Filing,Business Services NEC,"$201,000 ",Charleston,2000 Rittenbrg Blvd,,
Boomboombeauty Beauty Supplies,Su,Kim,55 E Antrim Dr,Greenville,SC,(864) 232-5300,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Batteries-Storage-Wholesale,"$1,052,000 ",Greenville,55 E Antrim Dr,34.8415508,-82.3609991
Building Cleaning & Mntnc Inc,Sean,Kim,143 Rabon Rd,Columbia,SC,(803) 419-1144,Janitor Service,Janitor Service,Federal Government Contractors,"$272,000 ",Columbia,143 Rabon Rd,,
C & K Trucking,Matt,Kim,2819 Industrial Ave,North Charleston,SC,(843) 529-9234,Trucking,Trucking,Transportation Services,"$348,000 ",Charleston,2819 Industrial Ave,32.84735997860801,-80.00465753192847
China Hut Ace,Jung,Kim,720 Broad River Rd,Columbia,SC,(803) 750-6454,Restaurants,Restaurants,,"$143,000 ",Columbia,720 Broad River Rd,34.025343,-81.07993
China Wing,Byul,Kim,1953 Mccrays Mill Rd,Sumter,SC,(803) 773-5767,Restaurants,Restaurants,Foods-Carry Out,"$336,000 ",Sumter,1953 Mccrays Mill Rd,33.90439361014799,-80.37901792232996
Chinese American House,Euna,Kim,8006 Garners Ferry Rd # C,Columbia,SC,(803) 776-6633,Restaurants,Restaurants,,"$237,000 ",Columbia,8006 Garners Ferry Rd,33.9579697,-80.9365472
Cim Solutions Inc,Jong,Kim,116 Goodridge Ct,Greer,SC,(864) 567-4149,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Spartanburg,116 Goodridge Ct,34.8602385,-82.2158159449204
Columbia Agape Presbyterian,Sung Hoon,Kim,251 Rabon Rd,Columbia,SC,(803) 260-2090,Churches,Churches,,$0 ,Columbia,251 Rabon Rd,,
Columbia Presbyterian Mission,Choong Pae,Kim,2235 Legrand Rd,Columbia,SC,(803) 788-7553,Churches,Churches,,$0 ,Columbia,2235 Legrand Rd,,
Cornerstone Cleaners,Peter,Kim,1013 Oakland Ave,Rock Hill,SC,(803) 329-8320,Cleaners,Cleaners,,"$161,000 ",Charlotte,1013 Oakland Ave,34.9425389,-81.0307216
Cricket Wireless Auth Retailer,Chris,Kim,113 E Shockley Ferry Rd,Anderson,SC,(864) 231-5364,Cellular Telephones (Services),Cellular Telephones (Services),Telecommunications Wiring & Cabling,"$2,063,000 ",Greenville,113 E Shockley Ferry Rd,34.47989911028262,-82.64790346401057
Cricket Wireless Auth Retailer,Sean,Kim,1306 Charleston Hwy,West Columbia,SC,(803) 708-9808,Cellular Telephones (Services),Cellular Telephones (Services),Mobile Telephone Service,"$2,750,000 ",Columbia,1306 Charleston Hwy,33.9767548130366,-81.0757235963015
Crossroads Cleaners,Yeon,Kim,1255 Rutherford Rd,Greenville,SC,(864) 235-6833,Cleaners,Cleaners,,"$170,000 ",Greenville,1255 Rutherford Rd,34.88806785,-82.37326351723448
Direct Communication LLC,Sean,Kim,1084 Broad St,Sumter,SC,(803) 774-4000,Communications,Communications,Cellular Telephones-Equipment & Supls,"$284,000 ",Sumter,1084 Broad St,33.95109293410798,-80.37666021891856
Doctors Care,Chun Soo,Kim,7653 Garners Ferry Rd,Columbia,SC,(803) 783-2661,Physicians & Surgeons,Physicians & Surgeons,,"$573,000 ",Columbia,7653 Garners Ferry Rd,33.95829018638312,-80.93707846493993
Evergreen,Sok,Kim,510 Calhoun St,Johnston,SC,(803) 275-4288,Men's Clothing & Furnishings-Retail,Men's Clothing & Furnishings-Retail,,"$213,000 ",Augusta,510 Calhoun St,33.83274068708992,-81.79977217583529
Exit Real Estate Solutions,Jae,Kim,7328 Broad River Rd,Irmo,SC,(803) 708-8045,Real Estate,Real Estate,,"$589,000 ",Columbia,7328 Broad River Rd,34.09603615384615,-81.15947023076923
Flagship Sign Designs,David,Kim,1819 Two Notch Rd,Columbia,SC,(803) 796-2003,Signs (Mfrs),Signs (Mfrs),Signs-Wholesale,"$5,469,000 ",Columbia,1819 Two Notch Rd,34.01639851322846,-81.01462610766038
For U Beauty,Gin,Kim,518 Lamar Hwy,Darlington,SC,(843) 398-9822,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$99,000 ",Florence,518 Lamar Hwy,34.29081449904074,-79.89133566530654
Gastroenterology Associates,Suzy L,Kim,200 Patewood Dr # B200,Greenville,SC,(864) 232-7338,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,200 Patewood Dr,34.851895049999996,-82.32714134055895
Gastroenterology Associates,Suzy L,Kim,317 Saint Francis Dr # 170,Greenville,SC,(864) 232-7338,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,317 Saint Francis Dr,,
Gog Enterprise Co Inc,Jung,Kim,3702 Mcconnells Hwy,Rock Hill,SC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,3702 Mcconnells Hwy,34.9322414,-81.0587334
Greenville Health Syst Univ,Eugene J,Kim,67 Creekside Park Ct,Greenville,SC,(864) 242-4602,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,67 Creekside Park Ct,34.84666982501937,-82.31612120045274
Greenville Health Syst Univ,Eugene J,Kim,830 S Buncombe Rd,Greer,SC,(864) 242-4602,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,830 S Buncombe Rd,34.9213452,-82.2443815
Greenville Health Syst Univ,John P,Kim,830 S Buncombe Rd,Greer,SC,(864) 242-4602,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,830 S Buncombe Rd,34.9213452,-82.2443815
Hope Fellowship Church,Wendy,Kim,213 Brown Rd,Anderson,SC,(864) 226-5445,Churches,Churches,,$0 ,Greenville,213 Brown Rd,34.556743499999996,-82.681218526896
Hyundai Oriental Grocery,Hung,Kim,1807 Decker Blvd # 1,Columbia,SC,(803) 738-0702,Gift Shops,Gift Shops,Grocers-Retail,"$156,000 ",Columbia,1807 Decker Blvd,,
Iljin USA Corp,Erica,Kim,1705 Poplar Drive Ext,Greer,SC,(864) 848-5225,Software/Application/Platform Publishing,Software/Application/Platform Publishing,,"$4,123,000 ",Greenville,1705 Poplar Drive Ext,,
J D's Fashions,SE Chin,Kim,5540 Forest Dr,Columbia,SC,(803) 787-3608,Hair Goods & Supplies-Retail,Hair Goods & Supplies-Retail,Beauty Salons-Equipment & Supplies (Whls),"$213,000 ",Columbia,5540 Forest Dr,34.02400189115145,-80.9501516237454
Jd's Fashions,Brandon,Kim,624 Highway 15-401 Byp E,Bennettsville,SC,(843) 454-0080,Hair Goods & Supplies-Retail,Hair Goods & Supplies-Retail,Cosmetics & Perfumes-Retail,"$153,000 ",Bennettsvl,624 Highway 15-401 Byp E,,
JDS Fashion,Eric,Kim,2716 Anderson Rd,Greenville,SC,(864) 220-4120,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Batteries-Storage-Wholesale,"$263,000 ",Greenville,2716 Anderson Rd,34.8146985,-82.4435378
Kim Enterprises,Tok Chin,Kim,3315 Broad River Rd # 90,Columbia,SC,(803) 772-9187,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$1,437,000 ",Columbia,3315 Broad River Rd,34.05337632857418,-81.10914924500288
Kim Enterprises LLC,Tok Chin,Kim,225 Oneil Ct,Columbia,SC,(803) 699-9630,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$655,000 ",Columbia,225 Oneil Ct,,
Kim Jean Moore Psyd,Jean M,Kim,1400 Griffin Mill Rd,Easley,SC,(864) 397-1028,Psychologists,Psychologists,,$0 ,Greenville,1400 Griffin Mill Rd,34.8379912,-82.66646574166666
Kim John Phillip MD,John P,Kim,67 Creekside Park Ct,Greenville,SC,(864) 242-4602,Physicians & Surgeons,Physicians & Surgeons,,"$386,000 ",Greenville,67 Creekside Park Ct,34.84666982501937,-82.31612120045274
Kim Julian A MD,Julian A,Kim,2 Medical Park Rd # 300,Columbia,SC,(803) 545-5800,Physicians & Surgeons,Physicians & Surgeons,,"$573,000 ",Columbia,2 Medical Park Rd,34.0297459,-81.0343143
Kim Kook Sun DMD,Kook S,Kim,4323 Hill St,Columbia,SC,(803) 751-5178,Dentists,Dentists,,"$573,000 ",Columbia,4323 Hill St,34.006823,-80.9324704
Kim Paul E MD,Paul E,Kim,421 Epting Ave,Greenwood,SC,(864) 227-6818,Physicians & Surgeons,Physicians & Surgeons,,"$472,000 ",Greenwood,421 Epting Ave,34.17117627967541,-82.15712066054382
Kim Van Vo MD,Van V,Kim,9 Richland Medical Park Dr,Columbia,SC,(803) 434-6598,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Columbia,9 Richland Medical Park Dr,34.02743932653061,-81.03047981632653
Kim's Yin & Yang Acupuncture,Kwanjoong,Kim,23 Plantation Park Dr # 203,Bluffton,SC,(843) 757-7512,Acupuncture,Acupuncture,,$0 ,Hilton Hd Is,23 Plantation Park Dr,32.271739,-80.868133
"Kim, Abraham DDS",Abraham,Kim,1 Pinckney Blvd,Beaufort,SC,(843) 228-5600,Dentists,Dentists,,"$1,503,000 ",Hilton Hd Is,1 Pinckney Blvd,,
"Kim, Grace E Dmd",Grace E,Kim,719 Okatie Hwy,Okatie,SC,(843) 298-2551,Dentists,Dentists,,$0 ,Hilton Hd Is,719 Okatie Hwy,,
"Kim, Hannah Yong",Hannah Yong,Kim,2035 Whiskey Rd,Aiken,SC,(803) 648-7766,Pharmacists,Pharmacists,,"$50,000 ",Augusta,2035 Whiskey Rd,33.5182751,-81.7195538688371
"Kim, Jinho E MD",Jinho E,Kim,1801 Sunset Dr,Columbia,SC,(803) 434-4127,Physicians & Surgeons,Physicians & Surgeons,,"$573,000 ",Columbia,1801 Sunset Dr,34.02967440909091,-81.03464797979798
"Kim, Young J Dmd",Young J,Kim,2020 Savannah Hwy,Charleston,SC,(843) 789-4342,Dentists,Dentists,,"$540,000 ",Charleston,2020 Savannah Hwy,32.78976980165979,-80.02966597741755
Kims 2 Shoe Repair-Alterations,S C,Kim,549 College Park Rd,Ladson,SC,(843) 553-2677,Exporters (Whls),Exporters (Whls),,"$2,296,000 ",Charleston,549 College Park Rd,33.00824010723993,-80.08841262243457
Kyong H Kim DDS LLC,Kyong H,Kim,6941 N Trenholm Rd,Columbia,SC,(803) 743-9894,Dentists,Dentists,,"$430,000 ",Columbia,6941 N Trenholm Rd,,
Kyong H Kim LLC,Kyong Hi,Kim,6941 N Trenholm Rd # E,Columbia,SC,(803) 743-9894,Dentists,Dentists,,"$573,000 ",Columbia,6941 N Trenholm Rd,,
Legacy Martial Arts HQ LLC,Daniel,Kim,7579 Saint Andrews Rd,Irmo,SC,(803) 407-4422,Martial Arts Instruction,Martial Arts Instruction,,$0 ,Columbia,7579 Saint Andrews Rd,34.08973775541669,-81.18571158927996
Low Fare Travel,Sam,Kim,2210 E North St,Greenville,SC,(864) 242-9195,Travel Agencies & Bureaus,Travel Agencies & Bureaus,,"$352,000 ",Greenville,2210 E North St,34.86649775,-82.36184419735542
Lowcountry Lung & Critical Cr,Sola,Kim,9150 Medcom St # B,North Charleston,SC,(843) 572-3330,Physicians & Surgeons,Physicians & Surgeons,,"$422,000 ",Charleston,9150 Medcom St,32.975821694847106,-80.0692613485652
Lucy's Beauty Supply,Yeong,Kim,1156 Main St S,Greenwood,SC,(864) 223-3520,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$1,303,000 ",Greenwood,1156 Main St S,34.17982757994711,-82.15471773411903
Master Kim's World Class Tae,Michelle M,Kim,1258 Woodruff Rd,Greenville,SC,(864) 289-0201,Martial Arts Instruction,Martial Arts Instruction,,"$716,000 ",Greenville,1258 Woodruff Rd,34.82530679411765,-82.29627079411765
Mckim S Tae KWON Do USA,M C,Kim,4114 Hard Scrabble Rd,Columbia,SC,(803) 788-0053,Martial Arts Instruction,Martial Arts Instruction,,"$72,000 ",Columbia,4114 Hard Scrabble Rd,,
Metro By T-Mobile Auth Rtlr,Timothy,Kim,2127 Boundary St # 14,Beaufort,SC,(843) 379-3377,Cellular Telephones (Services),Cellular Telephones (Services),Authorized Retailer-Cellular Services,"$1,549,000 ",Hilton Hd Is,2127 Boundary St,32.443117650000005,-80.69170322601971
Modern Cleaners & Laundry,Jae,Kim,222 N Pinckney St,Union,SC,(864) 427-5514,Laundries,Laundries,,"$132,000 ",Union,222 N Pinckney St,34.716103408163264,-81.62378208163265
New Image,Sunye,Kim,109 Laurens St SW,Aiken,SC,(803) 642-5152,Department Stores,Department Stores,,"$429,000 ",Augusta,109 Laurens St SW,33.5613517,-81.7228881
New Lotus Therapy,Michael,Kim,8907 Two Notch Rd # G,Columbia,SC,(803) 788-1970,Massage Therapists,Massage Therapists,Massage,"$32,000 ",Columbia,8907 Two Notch Rd,34.089199,-80.9294725
Newport Dry Cleaners,Hakchung,Kim,5168 Old York Rd,Rock Hill,SC,(803) 980-4477,Cleaners,Cleaners,,"$121,000 ",Charlotte,5168 Old York Rd,,
North Beauty Supply,Julie,Kim,622b Main St,North,SC,(803) 247-3443,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$29,000 ",Orangeburg,622b Main St,34.758756,-79.615438
Omatic Software LLC,Daniel,Kim,3200 N Carolina Ave,North Charleston,SC,(843) 253-4682,Software/Application/Platform Publishing,Software/Application/Platform Publishing,,"$9,499,000 ",Charleston,3200 N Carolina Ave,32.856689,-79.967086
One Hour Valet,Paul,Kim,8510 Rivers Ave,North Charleston,SC,(843) 797-5218,Cleaners,Cleaners,Alterations-Clothing,"$164,000 ",Charleston,8510 Rivers Ave,32.954314634324724,-80.04262874000975
Quality Inn,Noel,Kim,1314 S Pleasantburg Dr,Greenville,SC,(864) 770-3737,Hotels & Motels,Hotels & Motels,,"$1,525,000 ",Greenville,1314 S Pleasantburg Dr,34.80285285,-82.37640166142172
Royal Cleaners,Jong Chan,Kim,1637 Main St,Columbia,SC,(803) 252-2791,Cleaners,Cleaners,,"$336,000 ",Columbia,1637 Main St,34.00714047577068,-81.03623694706869
Sato Japanese Restaurant,Young,Kim,1999 N Beltline Blvd,Columbia,SC,(803) 999-2550,Restaurants,Restaurants,Foods-Carry Out,"$616,000 ",Columbia,1999 N Beltline Blvd,34.013584,-80.984301
Signworks,Ron,Kim,901 Seaboard St,Myrtle Beach,SC,(843) 626-1954,Signs (Mfrs),Signs (Mfrs),,"$367,000 ",Myrtle Beach,901 Seaboard St,33.7098567,-78.90200491325989
Snappy Car Wash,J,Kim,2700 Decker Blvd,Columbia,SC,(803) 736-5695,Car Washing & Polishing,Car Washing & Polishing,,"$919,000 ",Columbia,2700 Decker Blvd,,
South Carolina Sleep Medicine,Sola,Kim,92 Springview Ln,Summerville,SC,(843) 871-4006,Physicians & Surgeons,Physicians & Surgeons,,"$395,000 ",Charleston,92 Springview Ln,32.96055053861218,-80.1603231838665
Southern Beauty Inc,Yung,Kim,223 Robertson Blvd,Walterboro,SC,(843) 549-6101,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$2,007,000 ",,223 Robertson Blvd,32.9118072,-80.6456305
Springs Memorial Hospital,Joon Dong,Kim,800 W Meeting St,Lancaster,SC,(803) 286-1214,Physicians & Surgeons,Physicians & Surgeons,,"$498,000 ",Charlotte,800 W Meeting St,34.717821799999996,-80.7883588283947
Subway,Jin,Kim,1421 Sumter St # H,Columbia,SC,(803) 779-0800,Restaurants,Restaurants,Foods-Carry Out,"$237,000 ",Columbia,1421 Sumter St,34.00475695065291,-81.033355310269
Tierra Global LLC,Kaylynn,Kim,75 Oak Tree Rd,Bluffton,SC,Not Available,Consulting Services,Consulting Services,,"$842,000 ",Hilton Hd Is,75 Oak Tree Rd,,
US Tae KWON Do Academy,M C,Kim,728 W Main St,Lexington,SC,(803) 356-5077,Martial Arts Instruction,Martial Arts Instruction,,"$54,000 ",Columbia,728 W Main St,33.984894,-81.25080059110249
