Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
K Beauty Supply,Min S,Kang,1830 N Columbia St,Milledgeville,GA,(478) 452-2023,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$133,000 ",Milledgevle,1830 N Columbia St,33.10667764039632,-83.2528114481577
K Beauty Supply,Thomas,Kang,1108 Highway 19 N,Thomaston,GA,(706) 647-5216,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$256,000 ",Thomaston,1108 Highway 19 N,,
K P Personal Touch Cleaners,John,Kang,5509 Peachtree Blvd,Chamblee,GA,(770) 457-0888,Cleaners,Cleaners,,"$69,000 ",Atl-Ss-Rswl,5509 Peachtree Blvd,33.9031802,-84.297031
Kang Chiropractic & Clinic,Hyung G,Kang,3585 Pchtr Ind Blvd # 102,Duluth,GA,(770) 495-0014,Chiropractors DC,Chiropractors DC,,"$262,000 ",Atl-Ss-Rswl,3585 Pchtr Ind Blvd,,
Kang Chiropractic Clinic,Hyang,Kang,3585 Pchtr Ind Blvd # 102,Duluth,GA,(770) 495-0014,Clinics,Clinics,Chiropractors DC,"$359,000 ",Atl-Ss-Rswl,3585 Pchtr Ind Blvd,,
Kang Christine O,Christine O,Kang,1000 Medical Center Blvd,Lawrenceville,GA,(678) 312-4440,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",Atl-Ss-Rswl,1000 Medical Center Blvd,33.96307405,-84.01768791762677
Kang Edward Park MD,Edward Park,Kang,460 Nside Cherokee Blvd # 100,Canton,GA,(770) 292-3490,Physicians & Surgeons,Physicians & Surgeons,,"$163,000 ",Atl-Ss-Rswl,460 Nside Cherokee Blvd,,
Kang Erika,Erika,Kang,5965 Parkway North Blvd # C,Cumming,GA,(770) 886-5700,Nurses-Practitioners,Nurses-Practitioners,,"$66,000 ",Atl-Ss-Rswl,5965 Parkway North Blvd,,
Kang Jina DDS,Jina,Kang,1568 Ind Trl Lil Rd # 202,Norcross,GA,(770) 609-6106,Dentists,Dentists,,$0 ,Atl-Ss-Rswl,1568 Ind Trl Lil Rd,,
Kang Jung Soo,Jung S,Kang,2580 Windy Hill Rd SE # 300,Marietta,GA,(770) 916-1567,Physical Therapists,Physical Therapists,,$0 ,Atl-Ss-Rswl,2580 Windy Hill Rd SE,33.900647,-84.4780521
Kang Larry MD,Larry,Kang,3650 Steve Reynolds Blvd,Duluth,GA,(770) 931-6012,Physicians & Surgeons,Physicians & Surgeons,,"$180,000 ",Atl-Ss-Rswl,3650 Steve Reynolds Blvd,,
Kang Mohleen MD,Mohleen,Kang,100 Woodruff Cir NE # 327,Atlanta,GA,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$608,000 ",Atl-Ss-Rswl,100 Woodruff Cir NE,,
Kang Myong Jin MD,Myong J,Kang,3790 Pleasant Hill Rd,Duluth,GA,(770) 442-1911,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Atl-Ss-Rswl,3790 Pleasant Hill Rd,33.99568856758134,-84.16238418627434
Kang Thomas Young,Thomas Y,Kang,765 Lanier 400 Pkwy # A,Cumming,GA,(770) 205-1294,Physicians Assistants,Physicians Assistants,,$0 ,Atl-Ss-Rswl,765 Lanier 400 Pkwy,34.216422573422676,-84.1189576267741
Kang's Stop-N-Shop,Dong,Kang,930 N Columbia St,Milledgeville,GA,(478) 452-9577,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$1,177,000 ",Milledgevle,930 N Columbia St,33.09107507351489,-83.2367326569435
"Kang, Doo Y OD",Doo Y,Kang,131 GA Highway 32 Byp,Alma,GA,Not Available,Optometrists OD,Optometrists OD,,"$262,000 ",,131 GA Highway 32 Byp,,
"Kang, Elise",Elise,Kang,7355 Roswell Rd,Atlanta,GA,(678) 579-9492,Pharmacists,Pharmacists,,"$75,000 ",Atl-Ss-Rswl,7355 Roswell Rd,33.9561618,-84.3639379
"Kang, Erick Woo",Erick Woo,Kang,1600 Towne Lake Pkwy,Woodstock,GA,(770) 517-1022,Pharmacists,Pharmacists,,$0 ,Atl-Ss-Rswl,1600 Towne Lake Pkwy,34.1064024,-84.5442486
"Kang, Hannah",Hannah,Kang,1175 Cascade Pkwy SW,Atlanta,GA,(404) 505-4071,Pharmacists,Pharmacists,,"$75,000 ",Atl-Ss-Rswl,1175 Cascade Pkwy SW,33.7257731,-84.498298
"Kang, Hee Pa",Hee,Kang,2001 Peachtree Rd NE # 575,Atlanta,GA,(404) 350-0106,Physicians Assistants,Physicians Assistants,,"$75,000 ",Atl-Ss-Rswl,2001 Peachtree Rd NE,33.809119,-84.391476
"Kang, Jennifer U",Jennifer U,Kang,3637 Peachtree Rd NE,Atlanta,GA,(404) 926-3541,Nurses-Practitioners,Nurses-Practitioners,,"$75,000 ",Atl-Ss-Rswl,3637 Peachtree Rd NE,33.8527632,-84.3584610334122
"Kang, Jennifer U Msn",Jennifer U,Kang,6300 Hospital Pkwy # 375,Johns Creek,GA,Not Available,Nurses-Registered Rn,Nurses-Registered Rn,,"$75,000 ",Atl-Ss-Rswl,6300 Hospital Pkwy,34.069062,-84.175125
"Kang, Jin Hyang",Jin Hyang,Kang,954 Joe Frank Harris Pkwy SE,Cartersville,GA,(770) 383-3055,Pharmacists,Pharmacists,,"$55,000 ",Atl-Ss-Rswl,954 Joe Frank Harris Pkwy SE,34.19919908582526,-84.79460518090568
"Kang, Julie Kim",Julie Kim,Kang,500 Pooler Pkwy,Pooler,GA,(912) 748-5170,Pharmacists,Pharmacists,,"$60,000 ",Savannah,500 Pooler Pkwy,32.0896064,-81.2764386
"Kang, Kelly Dc",Kelly,Kang,1 Baltimore Pl NW # 100,Atlanta,GA,(770) 426-2786,Chiropractors DC,Chiropractors DC,,"$115,000 ",Atl-Ss-Rswl,1 Baltimore Pl NW,33.7685997,-84.388118
"Kang, Pearl",Pearl,Kang,6615 Roswell Rd,Atlanta,GA,(404) 843-4340,Pharmacists,Pharmacists,,"$75,000 ",Atl-Ss-Rswl,6615 Roswell Rd,33.8546272,-84.3826398
"Kang, Sungtaek",Sungtaek,Kang,3296 Summit Ridge Pkwy # 320,Duluth,GA,(470) 282-1075,Acupuncture,Acupuncture,,"$49,000 ",Atl-Ss-Rswl,3296 Summit Ridge Pkwy,33.9878075455603,-84.16611441062432
"Kang, Yaeram Nile",Yaeram Nile,Kang,3200 Highlands Pkwy SE # 150,Smyrna,GA,(770) 433-2300,Speech Pathologists,Speech Pathologists,,$0 ,Atl-Ss-Rswl,3200 Highlands Pkwy SE,33.827315,-84.497163
"Kang, Yao MD",Yao,Kang,1120 15th St,Augusta,GA,(706) 721-7005,Physicians & Surgeons,Physicians & Surgeons,,"$668,000 ",Augusta,1120 15th St,33.471100050000004,-81.98981674626567
"Kang, Yuri",Yuri,Kang,1120 15th St # Bi-1056,Augusta,GA,(706) 721-8623,Nurses-Practitioners,Nurses-Practitioners,,"$56,000 ",Augusta,1120 15th St,33.471100050000004,-81.98981674626567
Keum Soo Kang Sn-Korean Rstrnt,Byung,Kang,1510 Lafayette Pkwy,Lagrange,GA,(706) 882-3606,Restaurants,Restaurants,,"$121,000 ",Lagrange,1510 Lafayette Pkwy,33.042019,-84.982825
Kimus Trading Inc,Sook K,Kang,1460 Distribution Dr,Suwanee,GA,(678) 793-2046,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Atl-Ss-Rswl,1460 Distribution Dr,,
Korea House,Jooyeon,Kang,5507 Veterans Pkwy,Columbus,GA,(706) 653-9008,Restaurants,Restaurants,,"$136,000 ",Columbus,5507 Veterans Pkwy,32.522636511938245,-84.9634076333546
Kurt Kang,Kurt,Kang,101 W Mulberry Blvd # 100,Savannah,GA,(912) 350-6000,Physicians & Surgeons,Physicians & Surgeons,,"$695,000 ",Savannah,101 W Mulberry Blvd,32.148868,-81.2430637
Laurel Springs Cleaners,Amy,Kang,5355 Laurel Springs Pkwy,Suwanee,GA,(678) 208-9200,Cleaners,Cleaners,,"$466,000 ",Atl-Ss-Rswl,5355 Laurel Springs Pkwy,,
LG Hausys America Inc,Yk,Kang,900 Circle 75 Pkwy SE # 1500,Atlanta,GA,(678) 486-8250,Federal Government Contractors,Federal Government Contractors,,$0 ,Atl-Ss-Rswl,900 Circle 75 Pkwy SE,33.887458,-84.46796785000001
Love Your Clothes,Drew,Kang,3760 Sixes Rd # 102,Canton,GA,(470) 863-5372,Cleaners,Cleaners,Alterations-Clothing,"$151,000 ",Atl-Ss-Rswl,3760 Sixes Rd,,
Medical Acupuncture & Nutri,Yu,Kang,2786 N Decatur Rd # 220,Decatur,GA,(404) 294-6284,Acupuncture,Acupuncture,,"$142,000 ",Atl-Ss-Rswl,2786 N Decatur Rd,33.7905146,-84.3070717
Miracle Home-Style Laundry Inc,Kyon,Kang,2538 Bouldercrest Rd SE,Atlanta,GA,(404) 241-2196,Laundries-Self Service,Laundries-Self Service,Laundries,"$85,000 ",Atl-Ss-Rswl,2538 Bouldercrest Rd SE,,
Moe's Southwest Grill,Dae,Kang,3155 Cobb Pkwy SE,Atlanta,GA,(770) 956-7979,Restaurants,Restaurants,Foods-Carry Out,"$808,000 ",Atl-Ss-Rswl,3155 Cobb Pkwy SE,,
Moe's Southwest Grill,Dae,Kang,1146 Highway 20 E # 1,Mcdonough,GA,(770) 898-8622,Restaurants,Restaurants,Foods-Carry Out,"$785,000 ",Atl-Ss-Rswl,1146 Highway 20 E,,
New World Auto Svc & Repair,Jung,Kang,3828 Stewart Rd # F,Doraville,GA,(770) 455-3303,Automobile Repairing & Service,Automobile Repairing & Service,,"$126,000 ",Atl-Ss-Rswl,3828 Stewart Rd,33.90262072071473,-84.27545108198132
North Metropolitan Radiology,Brandon S,Kang,2078 Teron Trce # 200,Dacula,GA,(678) 312-8600,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",Atl-Ss-Rswl,2078 Teron Trce,,
North Metropolitan Radiology,Brandon S,Kang,631 Professional Dr # 190,Lawrenceville,GA,(678) 312-8640,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",Atl-Ss-Rswl,631 Professional Dr,33.963461,-84.01217
Northwest Radiology Conslnts,Christine O,Kang,6095 Prof Pkwy # B101,Douglasville,GA,(770) 947-8100,Physicians & Surgeons,Physicians & Surgeons,,"$522,000 ",Atl-Ss-Rswl,6095 Prof Pkwy,,
Old Alabama Shoe Repair,Jake,Kang,3000 Old Alabama Rd # 114a,Alpharetta,GA,(770) 876-6291,Insurance,Insurance,Shoe & Boot Repairing,"$90,000 ",Atl-Ss-Rswl,3000 Old Alabama Rd,34.0228346,-84.2710698
P K Restaurant Group,Shin,Kang,4355 Intrntl Blvd # 100,Norcross,GA,(678) 585-1617,Restaurant Management,Restaurant Management,,"$368,000 ",Atl-Ss-Rswl,4355 Intrntl Blvd,,
Pathstone,Julie,Kang,3344 Piedmont Rd NE # 1550,Atlanta,GA,(404) 592-0180,Financial Advisory Services,Financial Advisory Services,Non-Profit Organizations,"$1,777,000 ",Atl-Ss-Rswl,3344 Piedmont Rd NE,33.84598309407624,-84.3724543217902
Peak Campus,Seung,Kang,2970 Clairmont Rd NE # 310,Brookhaven,GA,(404) 920-5300,Real Estate Management,Real Estate Management,Management Services,"$337,000 ",Atl-Ss-Rswl,2970 Clairmont Rd NE,33.844327750000005,-84.31559876805382
Pj's Hot Wings,Rachel,Kang,745 Bankhead Hwy,Carrollton,GA,(770) 832-1710,Restaurants,Restaurants,,"$93,000 ",Atl-Ss-Rswl,745 Bankhead Hwy,33.587915979591834,-85.05471514285715
POS Unlimited,Tae,Kang,3230 Pchtree Crs Cir # O,Norcross,GA,(770) 447-0102,Cash Registers & Supplies (Whls),Cash Registers & Supplies (Whls),,"$4,168,000 ",Atl-Ss-Rswl,3230 Pchtree Crs Cir,,
Professional Cleaners,Jean,Kang,1200 W Paces Ferry Rd NW,Atlanta,GA,(404) 365-9812,Cleaners,Cleaners,,"$676,000 ",Atl-Ss-Rswl,1200 W Paces Ferry Rd NW,33.849759,-84.427668
Quick Spa Car Wash,Richard,Kang,5418 Covington Hwy,Decatur,GA,(770) 676-0909,Car Washing & Polishing,Car Washing & Polishing,,"$138,000 ",Atl-Ss-Rswl,5418 Covington Hwy,,
River Parc Internal Medicine,Christine,Kang,4855 River Green Pkwy # 140,Duluth,GA,(678) 417-0077,Physicians & Surgeons,Physicians & Surgeons,,"$1,791,000 ",Atl-Ss-Rswl,4855 River Green Pkwy,34.01412349983391,-84.17223517733042
Rosa's Pizza,Alex,Kang,62 Broad St NW,Atlanta,GA,(404) 521-2596,Pizza,Pizza,Restaurants,"$333,000 ",Atl-Ss-Rswl,62 Broad St NW,33.75578818181818,-84.38945418181818
Rubin Lublin LLC,Victor,Kang,3740 Davinci Ct # 100,Norcross,GA,(770) 246-3351,Attorneys,Attorneys,,"$392,000 ",Atl-Ss-Rswl,3740 Davinci Ct,,
Rubin Lublin Suarez Serrano,Victor,Kang,3740 Davinci Ct # 400,Norcross,GA,(770) 246-3300,Attorneys,Attorneys,,"$131,000 ",Atl-Ss-Rswl,3740 Davinci Ct,,
Sahm Yook USA,Eun,Kang,2670 N Berk Lk Rd NW # 17,Duluth,GA,(678) 205-3060,Business Services NEC,Business Services NEC,,"$195,000 ",Atl-Ss-Rswl,2670 N Berk Lk Rd NW,,
Salad Express,John,Kang,1171 Lavista Rd NE,Atlanta,GA,(404) 929-8828,Restaurants,Restaurants,Salads (Whls),"$599,000 ",Atl-Ss-Rswl,1171 Lavista Rd NE,33.81770745,-84.35011571726382
Sewon America Inc,In Ho,Kang,1000 Sewon Blvd,Lagrange,GA,(706) 298-5800,Automobile & Truck Brokers (Whls),Automobile & Truck Brokers (Whls),,"$455,904,000 ",Lagrange,1000 Sewon Blvd,32.9951729,-85.0628846
Shell,Wondo,Kang,745 Bankhead Hwy,Carrollton,GA,(770) 832-1708,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$4,159,000 ",Atl-Ss-Rswl,745 Bankhead Hwy,33.587915979591834,-85.05471514285715
Shinhan Bank America,Lauren,Kang,2170 Pleasant Hill Rd,Duluth,GA,(678) 512-8200,Banks,Banks,,"$2,115,000 ",Atl-Ss-Rswl,2170 Pleasant Hill Rd,34.0045308,-84.1700046
Sky II Beauty Supply Inc,Kim,Kang,1680 Mall Of Georgia Blvd,Buford,GA,(678) 288-9591,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,Cosmetics & Perfumes-Retail,$0 ,Atl-Ss-Rswl,1680 Mall Of Georgia Blvd,34.062804400000005,-83.99394192398395
Statesboro Korean Baptist Msn,Taek Goo,Kang,405 Wilburn Cir,Statesboro,GA,(912) 489-7915,Churches,Churches,,$0 ,Statesboro,405 Wilburn Cir,32.44765610670525,-81.7639969859063
Sun Acupuncture-Herbal Clinic,Keesun,Kang,3588 Old Milton Pkwy,Alpharetta,GA,(770) 772-1851,Acupuncture,Acupuncture,Physicians & Surgeons,"$75,000 ",Atl-Ss-Rswl,3588 Old Milton Pkwy,34.065442306136774,-84.25487349390602
Top Travel Inc,Young,Kang,3473 Old Norcross Rd,Duluth,GA,(678) 990-5551,Travel Agencies & Bureaus,Travel Agencies & Bureaus,,"$382,000 ",Atl-Ss-Rswl,3473 Old Norcross Rd,,
Ujoynus Care,Grace,Kang,4855 Pchtr Ind Blvd # 220,Berkeley Lake,GA,(678) 248-5832,Home Health Service,Home Health Service,,"$1,290,000 ",Atl-Ss-Rswl,4855 Pchtr Ind Blvd,,
Veritiv Corp,John,Kang,6600 Governors Lake Pkwy,Peachtree Corners,GA,(770) 447-9000,Paper-Manufacturers,Paper-Manufacturers,Janitors Equipment/Supplies (Whls),"$41,851,000 ",Atl-Ss-Rswl,6600 Governors Lake Pkwy,33.93275441580185,-84.25066630766972
Wings & Steak,Suk,Kang,848 Oak St SW,Atlanta,GA,(678) 515-3934,Restaurants,Restaurants,,"$266,000 ",Atl-Ss-Rswl,848 Oak St SW,33.740566333333334,-84.415649
Yama,Bong,Kang,111 Main St,Lagrange,GA,(706) 407-6365,Restaurants,Restaurants,,"$402,000 ",Lagrange,111 Main St,33.03933659299062,-85.03120802591152
Young Won Kang MD PC,Young W,Kang,4855 River Green Pkwy # 140,Duluth,GA,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",Atl-Ss-Rswl,4855 River Green Pkwy,34.01412349983391,-84.17223517733042
Chick-Fil-A,Jeffry,Go,1942 Howell Mill Rd NW,Atlanta,GA,(404) 351-8050,Restaurants,Restaurants,Foods-Carry Out,"$3,323,000 ",Atl-Ss-Rswl,1942 Howell Mill Rd NW,33.8076898,-84.4130756
Target,Julia,Go,875 Lville Swanee Rd # 4000,Lawrenceville,GA,(770) 338-4460,Department Stores,Department Stores,Grocers-Retail,"$27,447,000 ",Atl-Ss-Rswl,875 Lville Swanee Rd,,
American Deli,Jason,Ko,854 Cleveland Ave # 1000,East Point,GA,(404) 766-7889,Restaurants,Restaurants,Foods-Carry Out,"$599,000 ",Atl-Ss-Rswl,854 Cleveland Ave,33.681291,-84.417088
American Eagle Truckline Inc,Konstantin,Ko,6115 Abbotts Bridge Rd,Duluth,GA,(770) 696-1668,Trucking,Trucking,,"$573,000 ",Atl-Ss-Rswl,6115 Abbotts Bridge Rd,34.0073419,-84.1465789
